width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,label
0.0873949599999999,0.0095125,0.000831344557,15,5.54229704666667e-05,0.16134454,0.13198573,9.18738081471747,h,0.11764706,0.2050420199999999,0.1284185499999999,0.12722948,titre
0.17310924,0.0107015299999999,0.0018525337251371,25,7.410134900548792e-05,0.2193277399999999,0.1539833549999999,16.17612061079119,h,0.1327731199999999,0.30588236,0.14863259,0.14863259,titre
0.20168068,0.01070156,0.0021582978978608,32,6.744680930815e-05,0.23361346,0.17419738,18.845914053652,h,0.1327731199999999,0.3344538,0.1700356799999999,0.1688466,titre
0.30924369,0.0095124899999999,0.002941677508688,47,6.258888316357648e-05,0.289075635,0.196195005,32.50922629090811,h,0.1344537899999999,0.4436974799999999,0.19143876,0.19143876,titre
0.1831932799999999,0.0095124799999999,0.0017426224121343,29,6.0090428004634415e-05,0.22605043,0.21640904,19.25820395943016,h,0.1344537899999999,0.3176470699999999,0.2116528,0.2116528,titre
0.3327730999999999,0.0118905999999999,0.00395687182286,46,8.60189526708696e-05,0.2991596699999999,0.2366230699999999,27.98623282256573,h,0.1327731199999999,0.46554622,0.2330558899999999,0.23067777,titre
0.2554621899999999,0.0130796699999999,0.0033413611426772,34,9.827532772580287e-05,0.2453781549999999,0.258620695,19.53124123162131,h,0.11764706,0.37310925,0.25208086,0.2532698999999999,titre
0.2285714299999999,0.0118905899999999,0.0027178491598436,34,7.99367399954028e-05,0.248739505,0.2794292549999999,19.222883809802568,h,0.1344537899999999,0.3630252199999999,0.27348396,0.27586207,titre
0.3495798099999999,0.01070153,0.0037410388241093,51,7.335370243351577e-05,0.3092436949999999,0.300237805,32.66633929914691,h,0.1344537899999999,0.4840336,0.2948870399999999,0.2948870399999999,titre
0.32268907,0.01070154,0.0034532699901678,50,6.906539980335606e-05,0.2957983249999999,0.32164091,30.15351715734369,h,0.1344537899999999,0.4571428599999999,0.31629014,0.31629014,titre
0.24705884,0.0095124899999999,0.0023501447449115,35,6.71469927117599e-05,0.24117648,0.3412604049999999,25.97204727679087,h,0.11764706,0.3647059,0.33650416,0.33650416,titre
0.0168066999999999,0.0071343799999999,0.0001199053843459,3,3.996846144866653e-05,0.87058825,0.25802615,2.355733784855861,h,0.8621849,0.8789915999999999,0.25445896,0.25445896,inutile
0.0184873999999999,0.00713436,0.0001318957670639,3,4.396525568799988e-05,0.8697479,0.27824018,2.591318632645383,h,0.8605042,0.8789915999999999,0.274673,0.274673,inutile
0.0184873999999999,0.00832343,0.0001538785797819,3,5.129285992733327e-05,0.8697479,0.299048755,2.221127588025596,h,0.8605042,0.8789915999999999,0.2948870399999999,0.2948870399999999,inutile
0.0184873999999999,0.0083233999999999,0.0001538780251599,3,5.129267505333302e-05,0.8697479,0.3204518399999999,2.2211355936276007,h,0.8605042,0.8789915999999999,0.31629014,0.31629014,inutile
0.01512603,0.0071343999999999,0.0001079151484319,3,3.597171614399996e-05,0.869747915,0.3412604,2.1201544628840607,h,0.8621849,0.87731093,0.3376932,0.3376932,inutile
0.0184873999999999,0.0095124799999999,0.0001758610227519,3,5.862034091733305e-05,0.8697479,0.36266351,1.943488974484041,h,0.8605042,0.8789915999999999,0.35790727,0.35790727,inutile
0.0184873999999999,0.0095124699999999,0.0001758608378779,3,5.862027929266642e-05,0.8697479,0.3828775349999999,1.943491017580075,h,0.8605042,0.8789915999999999,0.3781212999999999,0.37931034,inutile
0.0168067299999999,0.00713436,0.0001199052622428,3,3.996842074760002e-05,0.8689075649999999,0.4042806199999999,2.355744593768744,h,0.8605042,0.87731093,0.4007134399999999,0.4007134399999999,inutile
0.0184873899999999,0.00713438,0.0001318960654682,3,4.396535515606697e-05,0.868067235,0.4244946499999999,2.591309966668423,h,0.85882354,0.87731093,0.4209274599999999,0.4209274599999999,inutile
0.0168067299999999,0.0083234199999999,0.0001398894726165,3,4.662982420553314e-05,0.8689075649999999,0.44530321,2.019209651801789,h,0.8605042,0.87731093,0.4411415,0.4411415,inutile
0.0184873999999999,0.00713437,0.0001318959519379,3,4.39653173126665e-05,0.8697479,0.4661117849999998,2.591315000483565,h,0.8605042,0.8789915999999999,0.4625445999999999,0.4625445999999999,inutile
0.0201680599999999,0.00713434,0.0001438857971803,3,4.796193239346662e-05,0.8689075699999999,0.4875148699999999,2.826899194599624,h,0.85882354,0.8789915999999999,0.4839476999999999,0.4839476999999999,inutile
0.0184873899999999,0.0071343799999999,0.0001318960654681,3,4.396535515606662e-05,0.868067235,0.50891796,2.591309966668442,h,0.85882354,0.87731093,0.50535077,0.50535077,inutile
0.01512603,0.0071343699999999,0.000107914694651,3,3.597156488369976e-05,0.869747915,0.529131985,2.120163378125907,h,0.8621849,0.87731093,0.5255648,0.5255648,inutile
0.0168067299999999,0.0083234399999999,0.0001398898087511,3,4.662993625039976e-05,0.8689075649999999,0.54994052,2.019204799938496,h,0.8605042,0.87731093,0.5457788,0.5457788,inutile
0.26218487,0.00951246,0.0024940230884802,39,6.394930996103115e-05,0.265546225,0.57193817,27.562257292014728,h,0.1344537899999999,0.3966386599999999,0.56718194,0.56718194,titre
0.0184873999999999,0.0083234599999999,0.0001538791344039,3,5.129304480133284e-05,0.8697479,0.5713436699999999,2.221119582481329,h,0.8605042,0.8789915999999999,0.56718194,0.56718194,inutile
0.0218487299999999,0.0071343999999999,0.0001558775793119,3,5.195919310399985e-05,0.868067235,0.5921522,3.062448138596102,h,0.85714287,0.8789915999999999,0.588585,0.588585,inutile
0.3495798299999999,0.0118905999999999,0.0041567139265979,48,8.659820680412478e-05,0.2941176449999999,0.5921521999999999,29.39967957882704,h,0.11932773,0.46890756,0.5873959699999999,0.5862068999999999,titre
0.7613445399999998,0.00951246,0.0072422594829684,109,6.64427475501692e-05,0.4983193299999998,0.6135552699999999,80.03655626409946,h,0.11764706,0.8789915999999999,0.6087990399999998,0.6087990399999998,titre
0.0184873999999999,0.0083234399999999,0.0001538787646559,3,5.129292155199956e-05,0.8697479,0.63317478,2.221124919504438,h,0.8605042,0.8789915999999999,0.62901306,0.62901306,inutile
0.2285714299999999,0.01070154,0.0024460663010022,33,7.412322124249097e-05,0.248739505,0.63436383,21.35874182594279,h,0.1344537899999999,0.3630252199999999,0.62901306,0.62901306,titre
0.39495801,0.0107016,0.004226682639816,63,6.709020063200055e-05,0.3319327949999998,0.6545779,36.906444830679206,h,0.1344537899999999,0.5294117999999999,0.6492271,0.6492271,titre
0.0184873999999999,0.00832337,0.000153877470538,3,5.129249017933347e-05,0.8697479,0.654577885,2.221143599287286,h,0.8605042,0.8789915999999999,0.6504162,0.6504162,inutile
0.24201681,0.01070155,0.0025899549930555,34,7.617514685457393e-05,0.238655465,0.6759809749999999,22.61511743625911,h,0.11764706,0.35966387,0.6718192699999999,0.6706302,titre
0.0184873899999999,0.00832343,0.0001538784965477,3,5.129283218256677e-05,0.868067235,0.675980985,2.221126386597827,h,0.85882354,0.87731093,0.6718192699999999,0.6718192699999999,inutile
0.2050420299999999,0.0083234,0.001706646832502,29,5.884989077593168e-05,0.221848745,0.696195,24.63440781411415,h,0.11932773,0.32436976,0.6920332999999999,0.6920332999999999,titre
0.0184873899999999,0.00713436,0.0001318956957204,4,3.297392393010001e-05,0.868067235,0.69678952,2.591317230977968,h,0.85882354,0.87731093,0.69322234,0.69322234,inutile
0.1798319499999999,0.0083234299999999,0.0014968186475884,27,5.543772768846236e-05,0.209243705,0.717598085,21.60550998807005,h,0.11932773,0.2991596799999999,0.71343637,0.71343637,titre
0.0184873899999999,0.0071343699999999,0.0001318958805942,4,3.297397014857473e-05,0.868067235,0.717003555,2.591313598818135,h,0.85882354,0.87731093,0.71343637,0.71343637,inutile
0.13613447,0.00832335,0.0011330948408745,21,5.3956897184500395e-05,0.185714295,0.737812125,16.35573056521701,h,0.11764706,0.2537815299999999,0.73365045,0.73365045,titre
0.01512603,0.00713431,0.0001079137870893,3,3.597126236310047e-05,0.869747915,0.737217605,2.120181208834467,h,0.8621849,0.87731093,0.73365045,0.73365045,inutile
0.17142858,0.00832345,0.001426877214201,24,5.945321725837508e-05,0.2050420199999999,0.759215225,20.59585628555464,h,0.11932773,0.29075631,0.7550535,0.7550535,titre
0.0201680599999999,0.0071343999999999,0.0001438870072639,4,3.597175181599981e-05,0.8689075699999999,0.7586207,2.826875420497866,h,0.85882354,0.8789915999999999,0.7550535,0.7550535,inutile
0.16134455,0.00951246,0.001534783578093,20,7.673917890465044e-05,0.200000005,0.78002377,16.96139063922466,h,0.11932773,0.28067228,0.7752675399999999,0.7764566,titre
0.0184873999999999,0.0071343999999999,0.0001318965065599,3,4.396550218666641e-05,0.8697479,0.7800238,2.591304104059202,h,0.8605042,0.8789915999999999,0.7764566,0.7764566,inutile
0.0184873999999999,0.00832345,0.0001538789495299,3,5.129298317666653e-05,0.8697479,0.800832325,2.221122250989663,h,0.8605042,0.8789915999999999,0.7966706,0.7966706,inutile
0.0184873999999999,0.0083234299999999,0.0001538785797819,3,5.129285992733258e-05,0.8697479,0.821046355,2.221127588025626,h,0.8605042,0.8789915999999999,0.81688464,0.81688464,inutile
0.2218487399999999,0.0095124799999999,0.0021103317022751,33,6.394944552349086e-05,0.24537816,0.36266351,23.32186138630518,h,0.1344537899999999,0.35630253,0.35790727,0.35790727,titre
0.4806722800000001,0.0107015399999999,0.0051439336313111,66,7.793838835319968e-05,0.37310926,0.3846611099999999,44.91617841918099,h,0.1327731199999999,0.6134454,0.37931034,0.37931034,titre
0.1831932799999999,0.00832343,0.0015247964425504,28,5.445701580537156e-05,0.22605043,0.4048751549999999,22.009349510958767,h,0.1344537899999999,0.3176470699999999,0.4007134399999999,0.4007134399999999,titre
0.24201681,0.00832344,0.0020144123970264,35,5.75546399150401e-05,0.238655465,0.42508918,29.07653686456556,h,0.11764706,0.35966387,0.4209274599999999,0.4209274599999999,titre
0.10084033,0.0083234,0.000839334402722,16,5.245840017012523e-05,0.183193285,0.44649227,12.11528101496979,h,0.1327731199999999,0.23361345,0.4423305699999999,0.4423305699999999,titre
0.1495798399999999,0.01070153,0.0016007331451552,23,6.959709326761748e-05,0.20924371,0.4667063049999999,13.97742565782648,h,0.1344537899999999,0.2840336299999999,0.4625445999999999,0.46135554,titre
0.1731092499999999,0.00713434,0.001235020246645,24,5.14591769435418e-05,0.2042016849999999,0.4875148699999999,24.264227665067768,h,0.11764706,0.29075631,0.4839476999999999,0.4839476999999999,titre
0.2436974899999999,0.0118905999999999,0.0028977093745939,28,0.0001034896205212,0.239495805,0.5077289,20.49496997628383,h,0.11764706,0.3613445499999999,0.5017836,0.5041617,titre
0.4369748399999999,0.0130795999999999,0.0057154561172639,58,9.854234684937907e-05,0.33613448,0.5297264999999999,33.40888406373291,h,0.11764706,0.5546219,0.5231867,0.5243757399999999,titre
0.2537815099999999,0.0095125,0.002414096613875,35,6.89741889678574e-05,0.2613445449999999,0.55053505,26.67873955321935,h,0.1344537899999999,0.3882353,0.5457788,0.5457788,titre
0.20504201,0.0118905899999999,0.0024380704736858,32,7.618970230268389e-05,0.2369747949999999,0.8014268549999999,17.24405685504263,h,0.1344537899999999,0.3394958,0.7966706,0.79548156,titre
0.32268907,0.0107015899999999,0.0034532861246212,49,7.047522703308728e-05,0.2957983249999999,0.822235435,30.153376273993135,h,0.1344537899999999,0.4571428599999999,0.81688464,0.81688464,titre
0.24537816,0.0107014999999999,0.0026259143792399,31,8.47069154593542e-05,0.24033614,0.8436385499999999,22.92932392655252,h,0.11764706,0.3630252199999999,0.8382878,0.8382878,titre
0.2470588099999999,0.0107015,0.002643899855215,38,6.957631197934229e-05,0.257983195,0.86385255,23.08637200392462,h,0.1344537899999999,0.3815125999999999,0.85969085,0.8585017999999999,titre
0.1831932799999999,0.0107015499999999,0.0019604520455839,29,6.760179467531e-05,0.22605043,0.884066575,17.11838752330278,h,0.1344537899999999,0.3176470699999999,0.87990487,0.8787158,titre
0.15798321,0.0107014999999999,0.0016906573218149,21,8.050749151499939e-05,0.1966386649999999,0.90546965,14.76271644162045,h,0.11764706,0.27563027,0.90130794,0.9001189,titre
0.0117647199999999,0.00832345,9.792305868399971e-05,2,4.896152934199985e-05,0.49831934,0.939952425,1.413442743093301,h,0.49243698,0.5042016999999999,0.9357907,0.9357907,inutile
0.0100839999999999,0.007134365,7.194293665999991e-05,2,3.597146832999996e-05,0.8739495999999999,0.0903686075,1.413440439338326,h,0.8689076,0.8789915999999999,0.086801425,0.086801425,inutile
0.0184873899999999,0.007134364,0.0001318957696699,4,3.297394241749e-05,0.868067235,0.111771702,2.5913157781128047,h,0.85882354,0.87731093,0.10820452,0.10820452,inutile
0.0201680599999999,0.00713438,0.0001438866039028,4,3.59716509757e-05,0.8689075699999999,0.1331747899999999,2.8268833451540094,h,0.85882354,0.8789915999999999,0.1296075999999999,0.1296075999999999,inutile
0.0184873999999999,0.00832341,0.0001538782100339,3,5.1292736677999834e-05,0.8697479,0.152794295,2.221132925087185,h,0.8605042,0.8789915999999999,0.14863259,0.14863259,inutile
0.0184873999999999,0.00832341,0.0001538782100339,3,5.1292736677999834e-05,0.8697479,0.174197385,2.221132925087185,h,0.8605042,0.8789915999999999,0.1700356799999999,0.1700356799999999,inutile
0.0168067299999999,0.0083234299999999,0.0001398896406838,3,4.66298802279666e-05,0.8689075649999999,0.194411415,2.019207225867222,h,0.8605042,0.87731093,0.1902496999999999,0.1902496999999999,inutile
0.0168067299999999,0.0083234199999999,0.0001398894726165,3,4.6629824205533294e-05,0.8689075649999999,0.2158145099999999,2.019209651801783,h,0.8605042,0.87731093,0.2116528,0.2116528,inutile
0.1327731199999999,0.0071343999999999,0.0009472565473279,18,5.262536374044432e-05,0.49831934,0.9738407,18.6102713612918,h,0.43193278,0.5647058999999999,0.9702735,0.9702735,inutile
0.0184873999999999,0.0095124799999999,0.0001758610227519,3,5.862034091733305e-05,0.8697479,0.23662306,1.943488974484041,h,0.8621849,0.8789915999999999,0.23186682,0.2330558899999999,inutile
0.0201680599999999,0.0083233999999999,0.0001678668306039,3,5.595561020133301e-05,0.8689075699999999,0.8424495,2.423055482134702,h,0.85882354,0.8789915999999999,0.8382878,0.8382878,inutile
0.0184873999999999,0.0083233999999999,0.0001538780251599,3,5.129267505333302e-05,0.8697479,0.8626635,2.2211355936276007,h,0.8605042,0.8789915999999999,0.8585017999999999,0.8585017999999999,inutile
0.0184873999999999,0.0095124999999999,0.0001758613924999,3,5.862046416666598e-05,0.8697479,0.88347205,1.94348488830487,h,0.8605042,0.8789915999999999,0.87990487,0.8787158,inutile
0.0201680599999999,0.00713436,0.0001438862005415,3,4.796206684719989e-05,0.8689075699999999,0.90487512,2.826891269854607,h,0.85882354,0.8789915999999999,0.90130794,0.90130794,inutile
0.4554621899999999,0.010701547,0.0048741500330079,67,7.274850795534222e-05,0.498319345,0.0493460165,42.560406453384736,h,0.2705882499999999,0.7260504399999999,0.043995243,0.043995243,inutile
0.23361344,0.011890606,0.0027778053713446,35,7.9365867752704e-05,0.2512605099999999,0.0915576669999999,19.64689099949995,h,0.1344537899999999,0.36806723,0.086801425,0.0856123639999999,titre
0.17647059,0.0107015449999999,0.0018885079600615,28,6.744671285934103e-05,0.222689085,0.1123662325,16.49019744345327,h,0.1344537899999999,0.31092438,0.10820452,0.10701546,titre
0.15294119,0.01070155,0.0016367077918445,22,7.439580872020458e-05,0.194117655,0.132580255,14.29149889501987,h,0.11764706,0.2705882499999999,0.1284185499999999,0.12722948,titre
0.21512605,0.0118905999999999,0.0025579778101299,33,7.751447909484849e-05,0.242016815,0.15457789,18.09211057473971,h,0.1344537899999999,0.3495798399999999,0.14982164,0.14863259,titre
0.19831934,0.03091557,0.0061311554381238,52,0.0001179068353485,0.21680673,0.185493465,6.414869271373614,h,0.11764706,0.3159663999999999,0.1700356799999999,0.1700356799999999,titre
0.18487396,0.01070154,0.0019784360778984,27,7.327541029253339e-05,0.21008404,0.21700357,17.27545381318949,h,0.11764706,0.3025210199999999,0.2116528,0.2116528,titre
0.1495798399999999,0.01070155,0.001600736136752,22,7.276073348872729e-05,0.20924371,0.237217595,13.97739953558129,h,0.1344537899999999,0.2840336299999999,0.23186682,0.23186682,titre
0.24705884,0.01189063,0.0029376852546692,37,7.939689877484332e-05,0.24117648,0.259215215,20.777607242004816,h,0.11764706,0.3647059,0.2532698999999999,0.25445896,titre
0.1512605099999999,0.0095124799999999,0.0014388625761647,22,6.54028443711272e-05,0.208403375,0.2806183099999999,15.90126970043565,h,0.1327731199999999,0.2840336299999999,0.27586207,0.27586207,titre
0.17815126,0.01070153,0.0019064910534278,28,6.80889661938501e-05,0.22352942,0.300237805,16.64727006325262,h,0.1344537899999999,0.31260505,0.2948870399999999,0.2948870399999999,titre
0.1428571499999999,0.01070154,0.001528791505011,20,7.643957525055008e-05,0.205882365,0.32164091,13.34921422524234,h,0.1344537899999999,0.27731094,0.31629014,0.3174792,titre
0.1731092499999999,0.00832344,0.00144086445582,24,6.003601899250012e-05,0.2042016849999999,0.3406658799999999,20.79780114952468,h,0.11764706,0.29075631,0.33650416,0.33650416,titre
0.35798319,0.0095124899999999,0.003405311515043,43,7.919329104751382e-05,0.2966386549999999,0.3614744249999999,37.63296360889742,h,0.11764706,0.4756302499999999,0.35671818,0.35671818,titre
0.0806722699999999,0.0071343799999999,0.0005755466296425,10,5.755466296425996e-05,0.1579831949999999,0.38287753,11.3075375856066,h,0.11764706,0.1983193299999999,0.37931034,0.37931034,titre
0.07731093,0.0095125099999999,0.0007354209947342,13,5.657084574879215e-05,0.156302525,0.404280615,8.12729027354507,h,0.11764706,0.19495799,0.39952436,0.39952436,titre
0.23529411,0.0118905999999999,0.0027977881443659,40,6.994470360914986e-05,0.250420175,0.4256837,19.78824533665253,h,0.1327731199999999,0.36806723,0.4209274599999999,0.4197384,titre
0.13781513,0.01070155,0.0014748355044515,22,6.703797747506823e-05,0.2033613549999999,0.4464922749999999,12.878053179212348,h,0.1344537899999999,0.27226892,0.4411415,0.4423305699999999,titre
0.1126050299999999,0.01189062,0.0013389436218186,18,7.438575676770013e-05,0.1907563049999999,0.4661117599999999,9.470072208177523,h,0.1344537899999999,0.24705882,0.4625445999999999,0.46016645,titre
0.34117646,0.01426872,0.0048681513783312,46,0.0001058293777898,0.3033613499999999,0.48870392,23.91079648349675,h,0.1327731199999999,0.4739495799999999,0.48156956,0.4839476999999999,titre
0.15462185,0.0107015499999999,0.0016546934588674,24,6.894556078614552e-05,0.2117647149999999,0.5095124749999999,14.448547173073132,h,0.1344537899999999,0.28907564,0.5041617,0.5041617,titre
0.1747899199999999,0.00951246,0.0016626821224032,27,6.158081934826704e-05,0.2201680799999999,0.52913197,18.37483889551168,h,0.1327731199999999,0.30756304,0.5255648,0.5243757399999999,titre
0.2890756299999999,0.0107015999999999,0.0030935717620079,42,7.365647052399985e-05,0.2789916049999999,0.5511296,27.01237478507893,h,0.1344537899999999,0.4235294199999999,0.5457788,0.5457788,titre
0.1512605099999999,0.0095124999999999,0.0014388656013749,23,6.255937397282558e-05,0.208403375,0.5707491499999999,15.90123626806846,h,0.1327731199999999,0.2840336299999999,0.56718194,0.5659929,titre
0.5176470699999999,0.0107015299999999,0.005539615649017,76,7.288967959232999e-05,0.393277325,0.5927467349999999,48.37131419526011,h,0.1344537899999999,0.65210086,0.5873959699999999,0.5873959699999999,titre
0.25882353,0.00832346,0.0021543072990138,39,5.523864869266194e-05,0.2638655549999999,0.6129607699999999,31.09566574477419,h,0.1344537899999999,0.3932773199999999,0.6087990399999998,0.6087990399999998,titre
0.27731091,0.01070154,0.0029676537958014,41,7.238179989759518e-05,0.273109245,0.63436383,25.91317791644938,h,0.1344537899999999,0.4117646999999999,0.62901306,0.62901306,titre
0.10924368,0.0107016,0.001169082165888,20,5.8454108294400485e-05,0.18739496,0.6545779,10.20816326530604,h,0.1327731199999999,0.2420168,0.6504162,0.6492271,titre
0.23193278,0.01189059,0.0027578175945402,30,9.192725315134024e-05,0.23361345,0.6753864549999999,19.50557373519727,h,0.11764706,0.3495798399999999,0.6694411599999999,0.6706302,titre
0.1428571499999999,0.0107015,0.001528785790725,21,7.279932336785734e-05,0.205882365,0.6973840499999999,13.34926412185204,h,0.1344537899999999,0.27731094,0.6920332999999999,0.6920332999999999,titre
0.1747899099999999,0.0095124999999999,0.0016626890188749,28,5.938175067410666e-05,0.221848745,0.71700355,18.37476057818674,h,0.1344537899999999,0.3092437,0.71343637,0.7122473,titre
0.41848741,0.00951248,0.0039808531178768,66,6.031595633146695e-05,0.343697495,0.7384066899999999,43.99351273274667,h,0.1344537899999999,0.5529412,0.73365045,0.73365045,titre
0.5008403799999999,0.01189059,0.0059552876140242,75,7.940383485365623e-05,0.39495801,0.7598097649999999,42.1207341267337,h,0.14453782,0.6453782,0.75386447,0.75386447,paragraphe
0.12100841,0.01070156,0.0012949787601196,18,7.194326445108887e-05,0.194957995,0.7806183199999999,11.30754861907984,h,0.1344537899999999,0.2554621999999999,0.7752675399999999,0.7752675399999999,titre
0.37142858,0.0118905899999999,0.0044165049590621,53,8.333028224645608e-05,0.31848741,0.8014268549999999,31.237186716555055,h,0.1327731199999999,0.5042016999999999,0.79548156,0.7966706,titre
0.3647058699999999,0.0107015899999999,0.0039029326913332,50,7.805865382666547e-05,0.316806725,0.822235435,34.07959658331168,h,0.1344537899999999,0.49915966,0.81688464,0.81688464,titre
0.1764706,0.0118905999999999,0.0020983413163599,25,8.393365265439984e-05,0.2058823599999999,0.8430439999999999,14.84118547424019,h,0.11764706,0.29411766,0.8370986999999999,0.8382878,titre
0.12941178,0.0095125,0.00123102955725,20,6.155147786250023e-05,0.19747901,0.86325805,13.604392115637268,h,0.1327731199999999,0.2621849,0.8585017999999999,0.8585017999999999,titre
0.36974792,0.01070153,0.0039568684583176,56,7.065836532710045e-05,0.31764708,0.885255635,34.55093991233007,h,0.1327731199999999,0.5025210399999999,0.87990487,0.87990487,titre
0.16134454,0.0107014999999999,0.0017266285948099,22,7.848311794590849e-05,0.21344539,0.90546965,15.07681539971044,h,0.1327731199999999,0.29411766,0.90130794,0.9001189,titre
0.1327731199999999,0.0071343999999999,0.0009472565473279,18,5.262536374044432e-05,0.49831934,0.9738407,18.6102713612918,h,0.43193278,0.5647058999999999,0.9702735,0.9702735,inutile
0.0184873999999999,0.0083234249999999,0.0001538784873449,3,5.129282911499978e-05,0.8697479,0.0909631374999999,2.2211289222885946,h,0.8605042,0.8789915999999999,0.086801425,0.086801425,inutile
0.0184873999999999,0.0083234239999999,0.0001538784688575,3,5.1292822952533115e-05,0.8697479,0.111177172,2.2211291891413847,h,0.8605042,0.8789915999999999,0.10701546,0.10701546,inutile
0.0168067299999999,0.00713436,0.0001199052622428,3,3.996842074760002e-05,0.8689075649999999,0.13198573,2.355744593768744,h,0.8605042,0.87731093,0.1284185499999999,0.1284185499999999,inutile
0.0168067299999999,0.00832341,0.0001398893045493,3,4.662976818309999e-05,0.8689075649999999,0.152794295,2.019212077742174,h,0.8605042,0.87731093,0.14863259,0.14863259,inutile
0.0168067299999999,0.00832341,0.0001398893045493,3,4.662976818309999e-05,0.8689075649999999,0.174197385,2.019212077742174,h,0.8605042,0.87731093,0.1700356799999999,0.1700356799999999,inutile
0.0184873899999999,0.0071343699999999,0.0001318958805942,4,3.297397014857486e-05,0.868067235,0.195005945,2.591313598818124,h,0.85882354,0.87731093,0.19143876,0.19143876,inutile
0.0184873899999999,0.00713437,0.0001318958805942,3,4.396529353143332e-05,0.868067235,0.216409035,2.591313598818114,h,0.85882354,0.87731093,0.21284185,0.21284185,inutile
0.0201680599999999,0.00832341,0.0001678670322845,3,5.5955677428199835e-05,0.8689075699999999,0.237217595,2.42305257100154,h,0.85882354,0.8789915999999999,0.2330558899999999,0.2330558899999999,inutile
0.0168067299999999,0.0071343799999999,0.0001199055983773,3,3.9968532792466634e-05,0.8689075649999999,0.25802615,2.35573798984635,h,0.8605042,0.87731093,0.25445896,0.25445896,inutile
0.0201680599999999,0.00832345,0.0001678678390069,3,5.595594633566654e-05,0.8689075699999999,0.278834725,2.423040926538864,h,0.85882354,0.8789915999999999,0.274673,0.274673,inutile
0.0184873999999999,0.00832343,0.0001538785797819,3,5.129285992733327e-05,0.8697479,0.299048755,2.221127588025596,h,0.8605042,0.8789915999999999,0.2948870399999999,0.2948870399999999,inutile
0.0184873999999999,0.0083233999999999,0.0001538780251599,3,5.129267505333302e-05,0.8697479,0.3204518399999999,2.2211355936276007,h,0.8605042,0.8789915999999999,0.31629014,0.31629014,inutile
0.0184873899999999,0.0071343999999999,0.0001318964352159,4,3.297410880399992e-05,0.868067235,0.3412604,2.591302702399645,h,0.85882354,0.87731093,0.3376932,0.3376932,inutile
0.0184873899999999,0.0071343499999999,0.0001318955108464,4,3.297387771162479e-05,0.868067235,0.362663495,2.591320863148024,h,0.85882354,0.87731093,0.35909632,0.35909632,inutile
0.0184873899999999,0.00594532,0.0001099134495148,3,3.663781650493351e-05,0.868067235,0.38347206,3.109570216573691,h,0.85882354,0.87731093,0.3804993999999999,0.3804993999999999,inutile
0.0168067299999999,0.00713436,0.0001199052622428,3,3.996842074760002e-05,0.8689075649999999,0.4042806199999999,2.355744593768744,h,0.8605042,0.87731093,0.4007134399999999,0.4007134399999999,inutile
0.0201680599999999,0.00713438,0.0001438866039028,3,4.796220130093352e-05,0.8689075699999999,0.4244946499999999,2.826883345153999,h,0.85882354,0.8789915999999999,0.4209274599999999,0.4209274599999999,inutile
0.0184873999999999,0.0083234199999999,0.0001538783949079,3,5.12927983026663e-05,0.8697479,0.44530321,2.221130256553195,h,0.8605042,0.8789915999999999,0.4411415,0.4411415,inutile
0.0168067299999999,0.00832342,0.0001398894726166,3,4.662982420553346e-05,0.8689075649999999,0.46670631,2.019209651801776,h,0.8605042,0.87731093,0.4625445999999999,0.4625445999999999,inutile
