id,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,label
22,2,17 ,0.016806699999999949,0.0071343799999999957,0.0001199053843459996,3,3.996846144866653e-05,0.87058824999999995,0.25802615000000001,2.355733784855861,h,0.86218490000000003,0.87899159999999998,0.25445896000000001,0.25445896000000001,inutile
23,2,17 ,0.018487399999999932,0.0071343600000000063,0.0001318957670639996,3,4.3965255687999883e-05,0.86974790000000002,0.27824018,2.591318632645383,h,0.86050420000000005,0.87899159999999998,0.274673,0.274673,inutile
24,2,17 ,0.018487399999999932,0.0083234300000000205,0.00015387857978199979,3,5.1292859927333269e-05,0.86974790000000002,0.299048755,2.2211275880255958,h,0.86050420000000005,0.87899159999999998,0.29488703999999999,0.29488703999999999,inutile
25,2,18 ,0.018487399999999932,0.0083233999999999808,0.00015387802515999909,3,5.1292675053333019e-05,0.86974790000000002,0.32045183999999999,2.2211355936276012,h,0.86050420000000005,0.87899159999999998,0.31629014,0.31629014,inutile
26,2,19 ,0.015126030000000011,0.0071343999999999852,0.0001079151484319999,3,3.5971716143999962e-05,0.86974791500000004,0.34126040000000002,2.1201544628840612,h,0.86218490000000003,0.87731093000000004,0.33769320000000003,0.33769320000000003,inutile
27,2,19 ,0.018487399999999932,0.0095124799999999898,0.00017586102275199921,3,5.8620340917333051e-05,0.86974790000000002,0.36266351000000002,1.9434889744840409,h,0.86050420000000005,0.87899159999999998,0.35790727,0.35790727,inutile
28,2,19 ,0.018487399999999932,0.0095124699999999951,0.00017586083787799931,3,5.8620279292666418e-05,0.86974790000000002,0.38287753499999999,1.943491017580075,h,0.86050420000000005,0.87899159999999998,0.37812129999999999,0.37931034000000002,inutile
29,2,20 ,0.016806729999999988,0.0071343600000000063,0.00011990526224280011,3,3.9968420747600017e-05,0.86890756499999999,0.40428061999999998,2.355744593768744,h,0.86050420000000005,0.87731093000000004,0.40071343999999998,0.40071343999999998,inutile
30,2,21 ,0.018487389999999989,0.0071343800000000512,0.0001318960654682009,3,4.3965355156066967e-05,0.86806723500000005,0.42449464999999997,2.5913099666684229,h,0.85882354000000005,0.87731093000000004,0.42092745999999998,0.42092745999999998,inutile
31,2,21 ,0.016806729999999988,0.0083234199999999703,0.0001398894726165994,3,4.6629824205533139e-05,0.86890756499999999,0.44530321,2.019209651801789,h,0.86050420000000005,0.87731093000000004,0.44114150000000002,0.44114150000000002,inutile
32,2,22 ,0.018487399999999932,0.007134370000000001,0.00013189595193799949,3,4.3965317312666509e-05,0.86974790000000002,0.46611178499999989,2.591315000483565,h,0.86050420000000005,0.87899159999999998,0.46254459999999997,0.46254459999999997,inutile
33,2,23 ,0.020168059999999929,0.0071343400000000168,0.00014388579718039991,3,4.7961932393466618e-05,0.86890756999999996,0.48751486999999999,2.826899194599624,h,0.85882354000000005,0.87899159999999998,0.48394769999999998,0.48394769999999998,inutile
34,2,24 ,0.018487389999999989,0.0071343799999999957,0.0001318960654681999,3,4.3965355156066621e-05,0.86806723500000005,0.50891796,2.591309966668442,h,0.85882354000000005,0.87731093000000004,0.50535076999999995,0.50535076999999995,inutile
35,2,25 ,0.015126030000000011,0.0071343699999999446,0.00010791469465109929,3,3.5971564883699758e-05,0.86974791500000004,0.52913198500000003,2.1201633781259068,h,0.86218490000000003,0.87731093000000004,0.52556480000000005,0.52556480000000005,inutile
36,2,26 ,0.016806729999999988,0.0083234399999999598,0.00013988980875119931,3,4.6629936250399762e-05,0.86890756499999999,0.54994052000000004,2.0192047999384961,h,0.86050420000000005,0.87731093000000004,0.54577880000000001,0.54577880000000001,inutile
37,2,/ Avantages accordés aux dirigeants .. ,0.26218487000000001,0.0095124600000000559,0.0024940230884802151,39,6.3949309961031147e-05,0.26554622500000002,0.57193817000000002,27.562257292014731,h,0.13445378999999999,0.39663865999999998,0.56718194,0.56718194,titre
38,2,26 ,0.018487399999999932,0.0083234599999999492,0.00015387913440399851,3,5.1293044801332842e-05,0.86974790000000002,0.57134366999999997,2.2211195824813288,h,0.86050420000000005,0.87899159999999998,0.56718194,0.56718194,inutile
39,2,27 ,0.021848729999999979,0.0071343999999999852,0.00015587757931199959,3,5.1959193103999847e-05,0.86806723500000005,0.59215220000000002,3.062448138596102,h,0.85714287,0.87899159999999998,0.58858500000000002,0.58858500000000002,inutile
40,2,B.2 Exigences de compétence et d'honorabilité . ,0.34957982999999998,0.01189059999999997,0.0041567139265979904,48,8.6598206804124796e-05,0.29411764499999998,0.59215219999999991,29.39967957882704,h,0.11932773000000001,0.46890756,0.58739596999999999,0.58620689999999998,titre
41,2,"B.3 Système de gestion des risques , y compris l'évaluation interne des risques et de la solvabilité .... 28 ",0.76134453999999996,0.0095124600000000559,0.0072422594829684422,109,6.6442747550169199e-05,0.49831932999999989,0.61355526999999999,80.03655626409946,h,0.11764706,0.87899159999999998,0.60879903999999996,0.60879903999999996,titre
42,2,28 ,0.018487399999999932,0.0083234399999999598,0.00015387876465599871,3,5.1292921551999563e-05,0.86974790000000002,0.63317478000000005,2.221124919504438,h,0.86050420000000005,0.87899159999999998,0.62901306000000001,0.62901306000000001,inutile
43,2,/ Système de gestion des risques ,0.22857142999999999,0.010701540000000009,0.0024460663010022021,33,7.412322124249097e-05,0.248739505,0.63436383000000007,21.35874182594279,h,0.13445378999999999,0.36302521999999998,0.62901306000000001,0.62901306000000001,tittre
44,2,/ Évaluation du risque propre et de la solvabilité ( ORSA ) .. ,0.39495801000000003,0.010701600000000091,0.0042266826398160351,63,6.7090200632000552e-05,0.33193279499999989,0.65457790000000005,36.906444830679213,h,0.13445378999999999,0.52941179999999999,0.64922709999999995,0.64922709999999995,titre
45,2,30 ,0.018487399999999932,0.0083233700000000521,0.0001538774705380004,3,5.1292490179333473e-05,0.86974790000000002,0.65457788500000003,2.2211435992872861,h,0.86050420000000005,0.87899159999999998,0.6504162,0.6504162,inutile
46,2,B.4 Système de contrôle interne . ,0.24201681,0.01070155000000006,0.0025899549930555139,34,7.6175146854573947e-05,0.23865546500000001,0.67598097499999998,22.615117436259109,h,0.11764706,0.35966387,0.67181926999999997,0.67063019999999995,titre
47,2,31 ,0.018487389999999989,0.0083234300000000205,0.00015387849654770029,3,5.129283218256677e-05,0.86806723500000005,0.67598098500000003,2.221126386597827,h,0.85882354000000005,0.87731093000000004,0.67181926999999997,0.67181926999999997,inutile
48,2,B.5 Fonction d'audit interne ,0.20504202999999999,0.0083234000000000918,0.001706646832502019,29,5.884989077593168e-05,0.22184874500000001,0.69619500000000001,24.634407814114152,h,0.11932773000000001,0.32436976000000001,0.69203329999999996,0.69203329999999996,titre
49,2,.31 ,0.018487389999999989,0.0071343600000000063,0.00013189569572040011,4,3.2973923930100007e-05,0.86806723500000005,0.69678952000000005,2.591317230977968,h,0.85882354000000005,0.87731093000000004,0.69322234000000005,0.69322234000000005,inutile
50,2,B.6 Fonction actuarielle . ,0.17983194999999999,0.0083234299999999095,0.0014968186475884839,27,5.5437727688462362e-05,0.209243705,0.717598085,21.60550998807005,h,0.11932773000000001,0.29915967999999998,0.71343637000000004,0.71343637000000004,titre
51,2,.31 ,0.018487389999999989,0.0071343699999999446,0.00013189588059429891,4,3.2973970148574733e-05,0.86806723500000005,0.71700355500000001,2.5913135988181351,h,0.85882354000000005,0.87731093000000004,0.71343637000000004,0.71343637000000004,inutile
52,2,B.7 Sous - traitance ,0.13613447000000001,0.0083233500000000626,0.0011330948408745079,21,5.3956897184500388e-05,0.185714295,0.73781212500000004,16.355730565217009,h,0.11764706,0.25378152999999998,0.73365044999999995,0.73365044999999995,titre
53,2,32 ,0.015126030000000011,0.0071343100000000881,0.0001079137870893014,3,3.5971262363100468e-05,0.86974791500000004,0.737217605,2.1201812088344671,h,0.86218490000000003,0.87731093000000004,0.73365044999999995,0.73365044999999995,inutile
54,2,B.8 Autres informations ,0.17142858,0.00832345000000001,0.001426877214201002,24,5.9453217258375083e-05,0.20504201999999999,0.75921522500000005,20.595856285554639,h,0.11932773000000001,0.29075631000000002,0.75505350000000004,0.75505350000000004,titre
55,2,.33 ,0.020168059999999929,0.0071343999999999852,0.0001438870072639992,4,3.5971751815999807e-05,0.86890756999999996,0.75862070000000004,2.8268754204978661,h,0.85882354000000005,0.87899159999999998,0.75505350000000004,0.75505350000000004,inutile
56,2,C. PROFIL DE RISQUE ,0.16134455,0.0095124600000000559,0.0015347835780930091,20,7.6739178904650438e-05,0.20000000500000001,0.78002377000000001,16.961390639224661,h,0.11932773000000001,0.28067228,0.77526753999999998,0.77645660000000005,titre
57,2,34 ,0.018487399999999932,0.0071343999999999852,0.00013189650655999919,3,4.3965502186666407e-05,0.86974790000000002,0.78002380000000004,2.5913041040592022,h,0.86050420000000005,0.87899159999999998,0.77645660000000005,0.77645660000000005,inutile
58,2,35 ,0.018487399999999932,0.00832345000000001,0.00015387894952999961,3,5.1292983176666528e-05,0.86974790000000002,0.80083232500000001,2.2211222509896631,h,0.86050420000000005,0.87899159999999998,0.79667060000000001,0.79667060000000001,inutile
59,2,35 ,0.018487399999999932,0.0083234299999999095,0.00015387857978199781,3,5.1292859927332578e-05,0.86974790000000002,0.82104635500000001,2.221127588025626,h,0.86050420000000005,0.87899159999999998,0.81688464000000005,0.81688464000000005,inutile
60,2,/ Résultat des placements nets . ,0.22184873999999999,0.0095124799999999898,0.0021103317022751981,33,6.3949445523490855e-05,0.24537816000000001,0.36266351000000002,23.32186138630518,h,0.13445378999999999,0.35630253000000001,0.35790727,0.35790727,tittre
61,2, Pertes et profits directement comptabilisés en fonds propres ... ,0.48067228000000012,0.01070153999999995,0.0051439336313111794,66,7.7938388353199681e-05,0.37310926,0.38466110999999997,44.916178419180987,h,0.13277311999999999,0.61344540000000003,0.37931034000000002,0.37931034000000002,tittre
62,2,/ Placements en titrisation ,0.18319327999999999,0.0083234300000000205,0.001524796442550404,28,5.4457015805371562e-05,0.22605043,0.40487515499999999,22.009349510958771,h,0.13445378999999999,0.31764706999999998,0.40071343999999998,0.40071343999999998,tittre
63,2,A.4 Résultats des autres activités ,0.24201681,0.0083234400000000153,0.0020144123970264041,35,5.7554639915040097e-05,0.23865546500000001,0.42508918000000001,29.076536864565561,h,0.11764706,0.35966387,0.42092745999999998,0.42092745999999998,titre
64,2,/ Résultat net  ,0.10084033000000001,0.0083234000000000363,0.00083933440272200371,16,5.2458400170125232e-05,0.18319328500000001,0.44649227000000002,12.11528101496979,h,0.13277311999999999,0.23361345,0.44233056999999998,0.44233056999999998,tittre
65,2,/ Contrats de location ,0.14957983999999999,0.010701530000000009,0.0016007331451552019,23,6.9597093267617484e-05,0.20924371,0.46670630499999999,13.97742565782648,h,0.13445378999999999,0.28403362999999998,0.46254459999999997,0.46135554000000001,tittre
66,2,A.5 Autres informations ,0.17310924999999999,0.0071343400000000168,0.0012350202466450029,24,5.1459176943541799e-05,0.20420168499999999,0.48751486999999999,24.264227665067772,h,0.11764706,0.29075631000000002,0.48394769999999998,0.48394769999999998,titre
67,2,B. SYSTÈME DE GOUVERNANCE . ,0.24369748999999999,0.01189059999999997,0.002897709374593993,28,0.00010348962052121409,0.23949580500000001,0.50772890000000004,20.49496997628383,h,0.11764706,0.36134454999999999,0.5017836,0.50416170000000005,titre
68,2,B.1 Informations générales sur le système de gouvernance  ,0.43697483999999998,0.013079599999999971,0.0057154561172639874,58,9.8542346849379072e-05,0.33613448000000001,0.52972649999999999,33.408884063732913,h,0.11764706,0.5546219,0.5231867,0.52437573999999998,titre
69,2,/ Rémunération des administrateurs ,0.25378150999999999,0.0095125000000000348,0.0024140966138750091,35,6.8974188967857401e-05,0.26134454499999998,0.55053505000000003,26.678739553219351,h,0.13445378999999999,0.38823530000000001,0.54577880000000001,0.54577880000000001,tittre
70,2,/ Informations préliminaires .. ,0.20504201,0.01189058999999992,0.002438070473685884,32,7.6189702302683889e-05,0.23697479499999999,0.80142685499999999,17.244056855042629,h,0.13445378999999999,0.33949580000000001,0.79667060000000001,0.79548156000000003,tittre
71,2,/ Évaluation du capital de Solvabilité  requis . ,0.32268907000000002,0.010701589999999929,0.0034532861246212771,49,7.0475227033087282e-05,0.29579832499999997,0.82223543500000007,30.153376273993139,h,0.13445378999999999,0.45714285999999998,0.81688464000000005,0.81688464000000005,titre
72,2,C.1 Risque de souscription ... ,0.24537816000000001,0.010701499999999919,0.0026259143792399802,31,8.4706915459354195e-05,0.24033614,0.84363854999999999,22.92932392655252,h,0.11764706,0.36302521999999998,0.83828780000000003,0.83828780000000003,titre
73,2,/ Exposition au risque d'assurance .. ,0.24705880999999999,0.01070150000000003,0.0026438998552150068,38,6.9576311979342289e-05,0.257983195,0.86385255000000005,23.08637200392462,h,0.13445378999999999,0.38151259999999998,0.85969085000000001,0.85850179999999998,tittre
74,2,/ Contrôle et atténuation .. ,0.18319327999999999,0.01070154999999995,0.0019604520455839898,29,6.7601794675310005e-05,0.22605043,0.88406657500000008,17.118387523302779,h,0.13445378999999999,0.31764706999999998,0.87990486999999995,0.87871580000000005,tittre
75,2,C.2 Risque de marché ,0.15798321000000001,0.010701499999999919,0.0016906573218149869,21,8.0507491514999403e-05,0.19663866499999999,0.90546965000000001,14.76271644162045,h,0.11764706,0.27563027000000001,0.90130794000000003,0.90011890000000006,titre
76,2,2 ,0.011764719999999951,0.00832345000000001,9.7923058683999708e-05,2,4.8961529341999847e-05,0.49831934,0.93995242499999998,1.413442743093301,h,0.49243698000000002,0.50420169999999997,0.93579069999999998,0.93579069999999998,inutile
77,2,7 ,0.01008399999999998,0.0071343650000000036,7.1942936659999911e-05,2,3.5971468329999962e-05,0.87394959999999999,0.090368607500000003,1.413440439338326,h,0.8689076,0.87899159999999998,0.086801425000000001,0.086801425000000001,inutile
78,2,.11 ,0.018487389999999989,0.0071343640000000041,0.00013189576966995999,4,3.2973942417489998e-05,0.86806723500000005,0.111771702,2.5913157781128051,h,0.85882354000000005,0.87731093000000004,0.10820452,0.10820452,inutile
79,2,.12 ,0.020168059999999929,0.0071343800000000226,0.0001438866039028,4,3.5971650975699999e-05,0.86890756999999996,0.13317478999999999,2.8268833451540099,h,0.85882354000000005,0.87899159999999998,0.12960759999999999,0.12960759999999999,inutile
80,2,12 ,0.018487399999999932,0.0083234100000000033,0.0001538782100339995,3,5.1292736677999828e-05,0.86974790000000002,0.152794295,2.221132925087185,h,0.86050420000000005,0.87899159999999998,0.14863259000000001,0.14863259000000001,inutile
81,2,13 ,0.018487399999999932,0.0083234100000000033,0.0001538782100339995,3,5.1292736677999828e-05,0.86974790000000002,0.17419738500000001,2.221132925087185,h,0.86050420000000005,0.87899159999999998,0.17003567999999999,0.17003567999999999,inutile
82,2,13 ,0.016806729999999988,0.0083234299999999928,0.00013988964068389979,3,4.6629880227966603e-05,0.86890756499999999,0.194411415,2.019207225867222,h,0.86050420000000005,0.87731093000000004,0.19024969999999999,0.19024969999999999,inutile
83,2,14 ,0.016806729999999988,0.008323419999999998,0.00013988947261659991,3,4.6629824205533301e-05,0.86890756499999999,0.21581450999999999,2.0192096518017828,h,0.86050420000000005,0.87731093000000004,0.2116528,0.2116528,inutile
84,2,AXA SA  SFCR 2022 ,0.13277311999999999,0.0071343999999999852,0.00094725654732799776,18,5.2625363740444318e-05,0.49831934,0.9738407,18.610271361291801,h,0.43193278000000002,0.56470589999999998,0.97027350000000001,0.97027350000000001,inutile
85,2,14 ,0.018487399999999932,0.0095124799999999898,0.00017586102275199921,3,5.8620340917333051e-05,0.86974790000000002,0.23662306,1.9434889744840409,h,0.86218490000000003,0.87899159999999998,0.23186682,0.23305588999999999,inutile
86,2,37 ,0.020168059999999929,0.0083233999999999808,0.00016786683060399899,3,5.5955610201333007e-05,0.86890756999999996,0.84244950000000007,2.4230554821347021,h,0.85882354000000005,0.87899159999999998,0.83828780000000003,0.83828780000000003,inutile
87,2,37 ,0.018487399999999932,0.0083233999999999808,0.00015387802515999909,3,5.1292675053333019e-05,0.86974790000000002,0.86266350000000003,2.2211355936276012,h,0.86050420000000005,0.87899159999999998,0.85850179999999998,0.85850179999999998,inutile
88,2,38 ,0.018487399999999932,0.0095124999999999238,0.00017586139249999789,3,5.8620464166665978e-05,0.86974790000000002,0.88347204999999995,1.9434848883048701,h,0.86050420000000005,0.87899159999999998,0.87990486999999995,0.87871580000000005,inutile
89,2,39 ,0.020168059999999929,0.0071343600000000063,0.00014388620054159971,3,4.7962066847199887e-05,0.86890756999999996,0.90487512000000003,2.8268912698546069,h,0.85882354000000005,0.87899159999999998,0.90130794000000003,0.90130794000000003,inutile
90,3,AXA SA  Rapport sur la Solvabilité et la Situation Financière 2022 ,0.45546218999999999,0.010701547,0.0048741500330079304,67,7.2748507955342233e-05,0.49831934500000002,0.049346016500000013,42.560406453384743,h,0.27058824999999997,0.72605043999999996,0.043995243000000003,0.043995243000000003,inutile
91,3,/ Exposition au risque de marché . ,0.23361344000000001,0.011890606,0.0027778053713446399,35,7.9365867752703999e-05,0.25126050999999999,0.091557666999999995,19.646890999499949,h,0.13445378999999999,0.36806723000000002,0.086801425000000001,0.085612363999999996,tittre
92,3,/ Contrôle et atténuation . ,0.17647059000000001,0.010701544999999989,0.0018885079600615489,28,6.7446712859341033e-05,0.22268908500000001,0.1123662325,16.490197443453269,h,0.13445378999999999,0.31092438,0.10820452,0.10701546000000001,tittre
93,3,C.3 Risque de crédit  ,0.15294119,0.010701550000000001,0.0016367077918445,22,7.4395808720204568e-05,0.194117655,0.13258025500000001,14.29149889501987,h,0.11764706,0.27058824999999997,0.12841854999999999,0.12722948000000001,titre
94,3,/ Exposition au risque de crédit ,0.21512605000000001,0.011890599999999999,0.0025579778101299999,33,7.7514479094848487e-05,0.242016815,0.15457789,18.09211057473971,h,0.13445378999999999,0.34957983999999998,0.14982164000000001,0.14863259000000001,tittre
95,3,/ Contrôle et atténuation . C.4 Risque de liquidité ,0.19831934000000001,0.03091557,0.0061311554381238004,52,0.0001179068353485346,0.21680673,0.185493465,6.4148692713736137,h,0.11764706,0.31596639999999998,0.17003567999999999,0.17003567999999999,tittre
96,3,C.5 Risque opérationnel .. ,0.18487396,0.010701540000000009,0.0019784360778984009,27,7.3275410292533379e-05,0.21008404,0.21700357000000001,17.27545381318949,h,0.11764706,0.30252101999999997,0.2116528,0.2116528,titre
97,3,/ Principes généraux  ,0.14957983999999999,0.010701550000000001,0.001600736136752001,22,7.276073348872729e-05,0.20924371,0.237217595,13.97739953558129,h,0.13445378999999999,0.28403362999999998,0.23186682,0.23186682,tittre
98,3,C.6 Autres risques importants ...... ,0.24705884,0.01189063000000001,0.002937685254669203,37,7.9396898774843338e-05,0.24117648,0.259215215,20.777607242004819,h,0.11764706,0.36470590000000003,0.25326989999999999,0.25445896000000001,titre
99,3, Risque Stratégique . ,0.15126050999999999,0.0095124799999999898,0.0014388625761647979,22,6.5402844371127198e-05,0.208403375,0.28061830999999998,15.90126970043565,h,0.13277311999999999,0.28403362999999998,0.27586207000000001,0.27586207000000001,tittre
100,3,/ Risque de Réputation .... ,0.17815126000000001,0.010701530000000009,0.0019064910534278029,28,6.8088966193850095e-05,0.22352942000000001,0.30023780500000002,16.64727006325262,h,0.13445378999999999,0.31260505,0.29488703999999999,0.29488703999999999,tittre
101,3,/ Risques Emergents ,0.14285714999999999,0.010701540000000009,0.001528791505011002,20,7.643957525055008e-05,0.20588236500000001,0.32164091,13.34921422524234,h,0.13445378999999999,0.27731094000000001,0.31629014,0.31747920000000002,tittre
102,3,C.7 Autres informations ,0.17310924999999999,0.0083234400000000153,0.0014408644558200031,24,6.0036018992500117e-05,0.20420168499999999,0.34066587999999998,20.79780114952468,h,0.11764706,0.29075631000000002,0.33650416,0.33650416,titre
103,3,D. VALORISATION  DES FINS DE SOLVABILITÉ . ,0.35798319000000001,0.0095124899999999846,0.003405311515043094,43,7.919329104751382e-05,0.29663865499999997,0.36147442499999999,37.63296360889742,h,0.11764706,0.47563024999999998,0.35671818,0.35671818,titre
104,3,Préambule ,0.08067226999999999,0.0071343799999999957,0.00057554662964259958,10,5.7554662964259958e-05,0.15798319499999999,0.38287753000000002,11.3075375856066,h,0.11764706,0.19831932999999999,0.37931034000000002,0.37931034000000002,tittre
105,3,D.1 - Actifs ,0.07731093,0.009512509999999974,0.00073542099473429795,13,5.6570845748792149e-05,0.156302525,0.40428061500000001,8.1272902735450696,h,0.11764706,0.19495799,0.39952436000000002,0.39952436000000002,titre
106,3,/ Valorisation à la juste valeur ...... ,0.23529411,0.01189059999999997,0.0027977881443659938,40,6.9944703609149859e-05,0.25042017500000002,0.4256837,19.78824533665253,h,0.13277311999999999,0.36806723000000002,0.42092745999999998,0.41973840000000001,tittre
107,3,/ Actifs incorporels  ,0.13781513000000001,0.010701550000000001,0.001474835504451501,22,6.7037977475068228e-05,0.20336135499999999,0.44649227499999999,12.878053179212349,h,0.13445378999999999,0.27226892000000003,0.44114150000000002,0.44233056999999998,tittre
108,3,/ Impôts différés ,0.11260502999999999,0.01189062000000002,0.001338943621818602,18,7.4385756767700128e-05,0.19075630499999999,0.46611175999999999,9.470072208177525,h,0.13445378999999999,0.24705882000000001,0.46254459999999997,0.46016645,tittre
109,3, mmobilisations corporelles pour usage propre ,0.34117646000000001,0.014268720000000011,0.0048681513783312043,46,0.0001058293777898088,0.30336134999999997,0.48870392000000001,23.91079648349675,h,0.13277311999999999,0.47394957999999998,0.48156956000000001,0.48394769999999998,tittre
110,3,/ Placements et prêts . ,0.15462185000000001,0.01070154999999995,0.001654693458867492,24,6.8945560786145519e-05,0.21176471499999999,0.50951247499999996,14.448547173073131,h,0.13445378999999999,0.28907564000000002,0.50416170000000005,0.50416170000000005,tittre
111,3,/ Instruments de dérivés . ,0.17478991999999999,0.0095124600000000559,0.0016626821224032099,27,6.1580819348267039e-05,0.22016807999999999,0.52913197000000001,18.374838895511679,h,0.13277311999999999,0.30756304000000001,0.52556480000000005,0.52437573999999998,tittre
112,3,/ Créances nées d'opération d'assurance . ,0.28907562999999997,0.01070159999999998,0.0030935717620079939,42,7.365647052399985e-05,0.27899160499999998,0.5511296,27.012374785078929,h,0.13445378999999999,0.42352941999999999,0.54577880000000001,0.54577880000000001,titre
113,3,/ Contrats de location ,0.15126050999999999,0.0095124999999999238,0.0014388656013749879,23,6.2559373972825575e-05,0.208403375,0.57074914999999993,15.901236268068461,h,0.13277311999999999,0.28403362999999998,0.56718194,0.56599290000000002,tittre
114,3,/ Actifs détenus pour des fonds indexés et des fonds en unités de compte .. ,0.51764706999999999,0.010701529999999961,0.0055396156490170791,76,7.2889679592329988e-05,0.39327732500000001,0.59274673499999997,48.371314195260112,h,0.13445378999999999,0.65210086,0.58739596999999999,0.58739596999999999,tittre
